Time	Node	Event	ContentID	#Hops
155751	repo_1	Hit_Event	2763	1
156001	repo_1	Hit_Event	368	1
156250	cache_0	Hit_Event	1	0
156501	repo_1	Hit_Event	744	1
156751	repo_1	Hit_Event	794	1
157001	repo_1	Hit_Event	2335	1
157250	cache_0	Hit_Event	1	0
157500	cache_0	Hit_Event	281	0
157750	cache_0	Hit_Event	3	0
158001	repo_1	Hit_Event	63	1
158251	repo_1	Hit_Event	30	1
158501	repo_1	Hit_Event	4729	1
158751	repo_1	Hit_Event	339	1
159000	cache_0	Hit_Event	2	0
159251	repo_1	Hit_Event	1015	1
159500	cache_0	Hit_Event	40	0
159750	cache_0	Hit_Event	39	0
160000	cache_0	Hit_Event	1	0
160251	repo_1	Hit_Event	47	1
160501	repo_1	Hit_Event	330	1
160751	repo_1	Hit_Event	5600	1
161000	cache_0	Hit_Event	1	0
161250	cache_0	Hit_Event	15	0
161501	repo_1	Hit_Event	181	1
161750	cache_0	Hit_Event	1	0
162001	repo_1	Hit_Event	247	1
162250	cache_0	Hit_Event	13	0
162500	cache_0	Hit_Event	1	0
162750	cache_0	Hit_Event	1	0
163000	cache_0	Hit_Event	11	0
163250	cache_0	Hit_Event	4	0
163500	cache_0	Hit_Event	3	0
163750	cache_0	Hit_Event	2	0
164001	repo_1	Hit_Event	24	1
164251	repo_1	Hit_Event	56	1
164501	repo_1	Hit_Event	6828	1
164750	cache_0	Hit_Event	1	0
165000	cache_0	Hit_Event	29	0
165250	cache_0	Hit_Event	1	0
165501	repo_1	Hit_Event	101	1
165751	repo_1	Hit_Event	728	1
166000	cache_0	Hit_Event	1	0
166251	repo_1	Hit_Event	35	1
166501	repo_1	Hit_Event	4818	1
166750	cache_0	Hit_Event	101	0
167001	repo_1	Hit_Event	1869	1
167251	repo_1	Hit_Event	342	1
167500	cache_0	Hit_Event	1	0
167750	cache_0	Hit_Event	2	0
168001	repo_1	Hit_Event	241	1
168250	cache_0	Hit_Event	2	0
168500	cache_0	Hit_Event	181	0
168750	cache_0	Hit_Event	3	0
169001	repo_1	Hit_Event	5	1
169250	cache_0	Hit_Event	1	0
169501	repo_1	Hit_Event	4005	1
169751	repo_1	Hit_Event	497	1
170000	cache_0	Hit_Event	20	0
170250	cache_0	Hit_Event	4	0
170501	repo_1	Hit_Event	110	1
170750	cache_0	Hit_Event	34	0
171000	cache_0	Hit_Event	2	0
171251	repo_1	Hit_Event	858	1
171501	repo_1	Hit_Event	8730	1
171751	repo_1	Hit_Event	3512	1
172001	repo_1	Hit_Event	7	1
172251	repo_1	Hit_Event	17	1
172501	repo_1	Hit_Event	286	1
172750	cache_0	Hit_Event	10	0
173000	cache_0	Hit_Event	2	0
173251	repo_1	Hit_Event	495	1
173501	repo_1	Hit_Event	28	1
173750	cache_0	Hit_Event	1	0
174000	cache_0	Hit_Event	101	0
174251	repo_1	Hit_Event	8	1
174501	repo_1	Hit_Event	942	1
174751	repo_1	Hit_Event	423	1
175001	repo_1	Hit_Event	45	1
175250	cache_0	Hit_Event	4	0
175501	repo_1	Hit_Event	36	1
175750	cache_0	Hit_Event	7	0
176000	cache_0	Hit_Event	1	0
176251	repo_1	Hit_Event	1914	1
176501	repo_1	Hit_Event	3549	1
176751	repo_1	Hit_Event	1872	1
177000	cache_0	Hit_Event	7	0
177251	repo_1	Hit_Event	6885	1
177501	repo_1	Hit_Event	379	1
177750	cache_0	Hit_Event	2	0
178001	repo_1	Hit_Event	173	1
178251	repo_1	Hit_Event	74	1
178501	repo_1	Hit_Event	3124	1
178751	repo_1	Hit_Event	23	1
179000	cache_0	Hit_Event	63	0
